07:08:28 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:21:44 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
07:21:45 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:49 PM     all      0.06      0.00      0.06      0.00      0.00     99.88
07:21:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:21:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:00 PM     all      0.37      0.00      0.12      0.00      0.00     99.50
07:22:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:03 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
07:22:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:05 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:22:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:10 PM     all      0.13      0.00      0.06      0.00      0.00     99.81
07:22:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:15 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:20 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:22:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:24 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
07:22:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:31 PM     all      0.12      0.00      0.31      0.00      0.00     99.56
07:22:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:38 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:22:39 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:22:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:41 PM     all      0.12      0.00      0.00      0.00      0.00     99.88
07:22:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:45 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:22:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:48 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:22:49 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:22:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:22:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:00 PM     all      0.25      0.00      0.44      0.00      0.00     99.32
07:23:01 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:23:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:10 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
07:23:11 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:23:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:15 PM     all      0.12      0.00      0.06      0.00      0.00     99.81
07:23:16 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:23:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:20 PM     all      0.00      0.00      0.00      0.12      0.00     99.88
07:23:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:24 PM     all      0.06      0.00      0.06      0.00      0.00     99.88
07:23:25 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:23:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:30 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:23:31 PM     all      0.12      0.00      0.31      0.00      0.00     99.56
07:23:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:35 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:23:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:39 PM     all      0.12      0.00      0.00      0.00      0.00     99.88
07:23:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:41 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:23:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:45 PM     all      0.06      0.00      0.00      0.06      0.00     99.88
07:23:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:47 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:23:48 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:23:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:55 PM     all      0.00      0.00      0.00      0.12      0.00     99.88
07:23:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:23:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:00 PM     all      0.19      0.00      0.00      0.06      0.00     99.75
07:24:01 PM     all      0.00      0.00      0.31      0.00      0.00     99.69
07:24:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:05 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:24:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:10 PM     all      0.12      0.00      0.00      0.06      0.00     99.81
07:24:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:13 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:24:14 PM     all      0.37      0.00      0.00      0.00      0.00     99.63
07:24:15 PM     all      0.00      0.00      0.06      0.06      0.00     99.88
07:24:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:17 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:24:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:20 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:24:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:24 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:24:25 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:24:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:30 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:24:31 PM     all      0.31      0.00      0.06      0.00      0.00     99.63
07:24:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:35 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:24:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:39 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:24:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:41 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
07:24:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:45 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:24:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:47 PM     all      0.00      0.00      0.06      0.06      0.00     99.88
07:24:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:55 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:24:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:24:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:00 PM     all      0.25      0.00      0.25      0.06      0.00     99.44
07:25:01 PM     all      0.00      0.00      0.13      0.06      0.00     99.81
07:25:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:07 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:25:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:10 PM     all      0.31      0.00      0.00      0.00      0.00     99.69
07:25:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:12 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:25:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:15 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:25:16 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:25:17 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:25:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:24 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:25:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:27 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:25:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:32 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:25:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:38 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:25:39 PM     all      0.19      0.00      0.00      0.00      0.00     99.81
07:25:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:41 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:25:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:44 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:25:45 PM     all      0.06      0.00      0.06      0.00      0.00     99.88
07:25:46 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:25:47 PM     all      0.06      0.00      0.06      0.06      0.00     99.81
07:25:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:25:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:00 PM     all      0.06      0.00      0.37      0.00      0.00     99.56
07:26:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:10 PM     all      0.12      0.00      0.06      0.00      0.00     99.81
07:26:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:14 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:26:15 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:26:16 PM     all      0.12      0.00      0.06      0.00      0.00     99.81
07:26:17 PM     all      0.06      0.00      0.00      0.06      0.00     99.88
07:26:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:24 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:26:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:31 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:26:32 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:26:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:34 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:26:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:39 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:26:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:41 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:26:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:44 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
07:26:45 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:47 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
07:26:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:26:58 PM     all      0.06      0.00      0.06      0.00      0.00     99.88
07:26:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:00 PM     all      0.06      0.00      0.25      0.00      0.00     99.69
07:27:01 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:27:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:07 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:27:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:10 PM     all      0.19      0.00      0.00      0.00      0.00     99.81
07:27:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:15 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:27:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:17 PM     all      0.06      0.00      0.06      0.00      0.00     99.88
07:27:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:24 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:27:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:27 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:27:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:29 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:27:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:31 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:27:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:39 PM     all      0.12      0.00      0.00      0.00      0.00     99.88
07:27:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:41 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:27:42 PM     all      0.06      0.00      0.00      0.06      0.00     99.88
07:27:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:45 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
07:27:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:47 PM     all      0.06      0.00      0.06      0.06      0.00     99.81
07:27:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:57 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
07:27:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:27:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:00 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
07:28:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:10 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
07:28:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:12 PM     all      0.25      0.00      0.00      0.06      0.00     99.69
07:28:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:14 PM     all      0.06      0.00      0.12      0.00      0.00     99.81
07:28:15 PM     all      0.06      0.00      0.06      0.00      0.00     99.88
07:28:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:17 PM     all      0.06      0.00      0.06      0.00      0.00     99.88
07:28:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
